,Unnamed: 0,checking?,solute,solute SMILES,computed CAS,computed IUPAC,solvent,solvent SMILES,pka,ref
921,921,T,39062-98-1,C1=CC(=CC=C1C(=O)NS(=O)(=O)C(F)(F)F)[N+](=O)[O-],39062-98-1,4-nitro-N-(trifluoromethylsulfonyl)benzamide,MeCN,CC#N,9.49,Ejoc202001649-sup-00001-misc_information.pdf
922,922,,95468-16-9,C1=CC(=CC(=C1)S(=O)(=O)NS(=O)(=O)C2=CC=C(C=C2)Cl)[N+](=O)[O-],-,N-(4-chlorophenyl)sulfonyl-3-nitrobenzenesulfonamide,MeCN,CC#N,9.17,Ejoc202001649-sup-00001-misc_information.pdf
923,923,,"2,3,4,5,6-(CF3)5-C6-CH(CN)2",no matches,-,-,MeCN,CC#N,8.88,Ejoc202001649-sup-00001-misc_information.pdf
924,924,,"[2,3,4,5,6-(CF3)5-C6]2NH",no matches,-,-,MeCN,CC#N,8.76,Ejoc202001649-sup-00001-misc_information.pdf
925,925,,1171188-83-2,no SMILES,654055-01-3,"2-(2,4-dihydroxyphenyl)-3,5,7-trihydroxychromen-4-one;dihydrate",MeCN,CC#N,8.75,Ejoc202001649-sup-00001-misc_information.pdf
926,926,T,104-15-4,CC1=CC=C(C=C1)S(=O)(=O)O,104-15-4,4-methylbenzenesulfonic acid,MeCN,CC#N,8.5,Ejoc202001649-sup-00001-misc_information.pdf
927,927,,98-11-3,C1=CC=C(C=C1)S(=O)(=O)O,98-11-3,benzenesulfonic acid,MeCN,CC#N,8.2,Ejoc202001649-sup-00001-misc_information.pdf
928,928,,116082-80-5,C1=CC(=CC(=C1)S(=O)(=O)NS(=O)(=O)C2=CC=CC(=C2)[N+](=O)[O-])[N+](=O)[O-],-,3-nitro-N-(3-nitrophenyl)sulfonylbenzenesulfonamide,MeCN,CC#N,8.16,Ejoc202001649-sup-00001-misc_information.pdf
929,929,,7/6/09,no matches,-,-,MeCN,CC#N,8.15,Ejoc202001649-sup-00001-misc_information.pdf
930,930,,1263293-54-4,CC1=NC(=C(C=C1)Br)N,126325-46-0,3-bromo-6-methylpyridin-2-amine,MeCN,CC#N,8.14,Ejoc202001649-sup-00001-misc_information.pdf
931,931,,1263293-53-3,no SMILES,654055-01-3,"2-(2,4-dihydroxyphenyl)-3,5,7-trihydroxychromen-4-one;dihydrate",MeCN,CC#N,7.94,Ejoc202001649-sup-00001-misc_information.pdf
932,932,T,85-47-2,C1=CC=C2C(=C1)C=CC=C2S(=O)(=O)O,85-47-2,naphthalene-1-sulfonic acid,MeCN,CC#N,7.9,Ejoc202001649-sup-00001-misc_information.pdf
933,933,,34350-21-5,no matches,-,-,MeCN,CC#N,7.84,Ejoc202001649-sup-00001-misc_information.pdf
934,934,,2226486-82-2,no matches,-,-,MeCN,CC#N,7.82,Ejoc202001649-sup-00001-misc_information.pdf
935,935,T,40906-82-9,C1=CC=C(C=C1)C(S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,40906-82-9,bis(trifluoromethylsulfonyl)methylbenzene,MeCN,CC#N,7.73,Ejoc202001649-sup-00001-misc_information.pdf
936,936,,7664-93-9,OS(=O)(=O)O,7664-93-9,sulfuric acid,MeCN,CC#N,7.6,Ejoc202001649-sup-00001-misc_information.pdf
937,937,,1171188-85-4,no matches,-,-,MeCN,CC#N,7.55,Ejoc202001649-sup-00001-misc_information.pdf
938,938,,64646-01-1,no matches,-,-,MeCN,CC#N,7.47,Ejoc202001649-sup-00001-misc_information.pdf
939,939,,120879-67-6,no matches,-,-,MeCN,CC#N,7.36,Ejoc202001649-sup-00001-misc_information.pdf
940,940,T,98-66-8,C1=CC(=CC=C1S(=O)(=O)O)Cl,98-66-8,4-chlorobenzenesulfonic acid,MeCN,CC#N,7.0,Ejoc202001649-sup-00001-misc_information.pdf
941,941,,1071853-99-0,COC1=CC=C(C=C1)C2=CC3CCCCC3C4=C2OP(=O)(OC5=C(C=C6CCCCC6=C45)C7=CC=C(C=C7)OC)NS(=O)(=O)C(F)(F)F,-,"N-[10,16-bis(4-methoxyphenyl)-13-oxo-12,14-dioxa-13λ5-phosphapentacyclo[13.8.0.02,11.03,8.018,23]tricosa-1(15),2,8,10,16-pentaen-13-yl]-1,1,1-trifluoromethanesulfonamide",MeCN,CC#N,6.83,Ejoc202001649-sup-00001-misc_information.pdf
942,942,,1261302-68-4,no matches,-,-,MeCN,CC#N,6.69,Ejoc202001649-sup-00001-misc_information.pdf
943,943,,1261302-62-8,C1CCC2=C3C4=C5CCCCC5=CC(=C4OP(=O)(OC3=C(C=C2C1)C6=CC=CC=C6)NS(=O)(=O)C(F)(F)F)C7=CC=CC=C7,-,"1,1,1-trifluoro-N-(13-oxo-10,16-diphenyl-12,14-dioxa-13λ5-phosphapentacyclo[13.8.0.02,11.03,8.018,23]tricosa-1(23),2,8,10,15,17-hexaen-13-yl)methanesulfonamide",MeCN,CC#N,6.68,Ejoc202001649-sup-00001-misc_information.pdf
944,944,,1171188-92-3,CC1=C(C2=C(N1)C=CC(=C2)Cl)C3=CCNCC3.Cl,1171123-46-8,"5-chloro-2-methyl-3-(1,2,3,6-tetrahydropyridin-4-yl)-1H-indole;hydrochloride",MeCN,CC#N,6.68,Ejoc202001649-sup-00001-misc_information.pdf
945,945,,1261302-67-3,C1=CSC2=C1C(=NC=C2C#N)Cl,1261302-02-6,"4-chlorothieno[3,2-c]pyridine-7-carbonitrile",MeCN,CC#N,6.65,Ejoc202001649-sup-00001-misc_information.pdf
946,946,,1171188-93-4,C1=CC=NC(=C1)OC2=CC=C(C=C2)CN.Cl,1171884-78-8,(4-pyridin-2-yloxyphenyl)methanamine;hydrochloride,MeCN,CC#N,6.6,Ejoc202001649-sup-00001-misc_information.pdf
947,947,,98-47-5,C1=CC(=CC(=C1)S(=O)(=O)O)[N+](=O)[O-],98-47-5,3-nitrobenzenesulfonic acid,MeCN,CC#N,6.4,Ejoc202001649-sup-00001-misc_information.pdf
948,948,,1486486-92-3,no matches,-,-,MeCN,CC#N,6.35,Ejoc202001649-sup-00001-misc_information.pdf
949,949,,1010799-98-0,C1=CC=C(C=C1)C2=CC3=CC=CC=C3C4=C2OP(=O)(OC5=C4C6=CC=CC=C6C=C5C7=CC=CC=C7)NS(=O)(=O)C(F)(F)F,-,"1,1,1-trifluoro-N-(13-oxo-10,16-diphenyl-12,14-dioxa-13λ5-phosphapentacyclo[13.8.0.02,11.03,8.018,23]tricosa-1(15),2(11),3,5,7,9,16,18,20,22-decaen-13-yl)methanesulfonamide",MeCN,CC#N,6.33,Ejoc202001649-sup-00001-misc_information.pdf
950,950,T,138-42-1,C1=CC(=CC=C1[N+](=O)[O-])S(=O)(=O)O,138-42-1,4-nitrobenzenesulfonic acid,MeCN,CC#N,6.3,Ejoc202001649-sup-00001-misc_information.pdf
951,951,,1431711-91-9,no matches,-,-,MeCN,CC#N,6.22,Ejoc202001649-sup-00001-misc_information.pdf
952,952,,46764-49-2,no SMILES,654055-01-3,"2-(2,4-dihydroxyphenyl)-3,5,7-trihydroxychromen-4-one;dihydrate",MeCN,CC#N,6.16,Ejoc202001649-sup-00001-misc_information.pdf
953,953,,1171188-96-7,CC(C)(C)OC(=O)N1CCCC(C1)C2=CC=C(C=C2)N,-,tert-butyl 3-(4-aminophenyl)piperidine-1-carboxylate,MeCN,CC#N,6.16,Ejoc202001649-sup-00001-misc_information.pdf
954,954,,500721-87-9,CC(C)(C)OC(=O)NC(CC(=O)O)C1=CC(=CC=C1)F,284493-59-0,3-(3-fluorophenyl)-3-[(2-methylpropan-2-yl)oxycarbonylamino]propanoic acid,MeCN,CC#N,6.05,Ejoc202001649-sup-00001-misc_information.pdf
955,955,,1207878-53-2,no SMILES,654055-01-3,"2-(2,4-dihydroxyphenyl)-3,5,7-trihydroxychromen-4-one;dihydrate",MeCN,CC#N,6.01,Ejoc202001649-sup-00001-misc_information.pdf
956,956,,215395-07-6,C1=CN=C(C(=C1C(=O)O)C(=O)O)Cl,215306-02-8,"2-chloropyridine-3,4-dicarboxylic acid",MeCN,CC#N,5.82,Ejoc202001649-sup-00001-misc_information.pdf
957,957,,500721-89-1,C1(=O)NC2=NC(=O)NC3=NC(=O)N=C(N23)N1,1502-46-1,"2,4,6,8,10,12,13-heptazatricyclo[7.3.1.05,13]trideca-1,4,8-triene-3,7,11-trione",MeCN,CC#N,5.82,Ejoc202001649-sup-00001-misc_information.pdf
958,958,,500721-91-5,no matches,-,-,MeCN,CC#N,5.68,Ejoc202001649-sup-00001-misc_information.pdf
959,959,,2306317-72-4,no matches,-,-,MeCN,CC#N,5.64,Ejoc202001649-sup-00001-misc_information.pdf
960,960,,174788-87-5,CCOC(=O)C1=CC2=C(O1)C=CC(=C2)N,174775-48-5,ethyl 5-amino-1-benzofuran-2-carboxylate,MeCN,CC#N,5.52,Ejoc202001649-sup-00001-misc_information.pdf
961,961,T,10035-10-6,Br,10035-10-6,bromane,MeCN,CC#N,5.4,Ejoc202001649-sup-00001-misc_information.pdf
962,962,,500721-93-7,CC1(C2=CC=CC=C2C3=C1C=C(C=C3)NC4=CC5=C(C=C4)C6=CC=CC=C6C5(C)C)C,500717-23-7,"N-(9,9-dimethylfluoren-2-yl)-9,9-dimethylfluoren-2-amine",MeCN,CC#N,5.29,Ejoc202001649-sup-00001-misc_information.pdf
963,963,,882492-01-5,no SMILES,654055-01-3,"2-(2,4-dihydroxyphenyl)-3,5,7-trihydroxychromen-4-one;dihydrate",MeCN,CC#N,5.22,Ejoc202001649-sup-00001-misc_information.pdf
964,964,,500721-95-9,CC1(CCC2C(CC(OC2C1)C3CCCCC3)C4CCCCC4)C,87299-55-6,"2,4-dicyclohexyl-7,7-dimethyl-2,3,4,4a,5,6,8,8a-octahydrochromene",MeCN,CC#N,5.2,Ejoc202001649-sup-00001-misc_information.pdf
965,965,,1535-93-9,CC1=CC2=C(C=C1C(=C)C3=CC=C(C=C3)C(=O)O)C(CCC2(C)C)(C)C,153559-49-0,"4-[1-(3,5,5,8,8-pentamethyl-6,7-dihydronaphthalen-2-yl)ethenyl]benzoic acid",MeCN,CC#N,5.08,Ejoc202001649-sup-00001-misc_information.pdf
966,966,,454-50-2,C(#N)C(C#N)C#N,454-50-2,methanetricarbonitrile,MeCN,CC#N,5.0,Ejoc202001649-sup-00001-misc_information.pdf
967,967,,4-Cl-C6H4-SO2-NH-Tf,no matches,-,-,MeCN,CC#N,4.98,Ejoc202001649-sup-00001-misc_information.pdf
968,968,,1486486-93-4,no matches,-,-,MeCN,CC#N,4.97,Ejoc202001649-sup-00001-misc_information.pdf
969,969,,174788-93-3,CC1=CC=C(C=C1)[S](=O)(=O)N[S](=O)(=N[S](=O)(=O)C(F)(F)F)C2=CC=C(Cl)C=C2,-,-,MeCN,CC#N,4.78,Ejoc202001649-sup-00001-misc_information.pdf
970,970,,500721-97-1,no SMILES,654055-01-3,"2-(2,4-dihydroxyphenyl)-3,5,7-trihydroxychromen-4-one;dihydrate",MeCN,CC#N,4.63,Ejoc202001649-sup-00001-misc_information.pdf
971,971,,71571-37-4,CC1=C(SC(=N1)N)C.Cl,71574-33-9,"4,5-dimethyl-1,3-thiazol-2-amine;hydrochloride",MeCN,CC#N,4.44,Ejoc202001649-sup-00001-misc_information.pdf
972,972,,27062-39-1,C(#N)C(=C(C#N)O)C#N,-,"2-hydroxyethene-1,1,2-tricarbonitrile",MeCN,CC#N,4.36,Ejoc202001649-sup-00001-misc_information.pdf
973,973,T,174788-91-1,[O-][N+](=O)C1=CC=C(C=C1)[S](=O)(=O)N[S](=O)(=O)C(F)(F)F,174788-91-1,4-nitro-N-(trifluoromethylsulfonyl)benzenesulfonamide,MeCN,CC#N,4.04,Ejoc202001649-sup-00001-misc_information.pdf
974,974,,174788-95-5,FC(F)(F)[S](=O)(=O)N=[S](=O)(N[S](=O)(=O)C1=CC=C(Cl)C=C1)C2=CC=C(Cl)C=C2,-,-,MeCN,CC#N,4.0,Ejoc202001649-sup-00001-misc_information.pdf
975,975,,89-02-1,C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])S(=O)(=O)O,89-02-1,"2,4-dinitrobenzenesulfonic acid",MeCN,CC#N,3.96,Ejoc202001649-sup-00001-misc_information.pdf
976,976,,215395-09-8,no matches,-,-,MeCN,CC#N,3.65,Ejoc202001649-sup-00001-misc_information.pdf
977,977,,4-Cl-C6H4-SO(=NTf)-NH-SO2-C6H4-4-NO2,no matches,-,-,MeCN,CC#N,3.3,Ejoc202001649-sup-00001-misc_information.pdf
978,978,,10034-85-2,I,10034-85-2,iodane,MeCN,CC#N,2.8,Ejoc202001649-sup-00001-misc_information.pdf
979,979,,120-72-9,C1=CC=C2C(=C1)C=CN2,120-72-9,1H-indole,H2O,O,16.97,Ejoc202001649-sup-00001-misc_information.pdf
980,980,,108-95-2,C1=CC=C(C=C1)O,108-95-2,phenol,H2O,O,9.99,Ejoc202001649-sup-00001-misc_information.pdf
981,981,,6146-52-7,C1=CC2=C(C=CN2)C=C1[N+](=O)[O-],6146-52-7,5-nitro-1H-indole,H2O,O,14.75,Ejoc202001649-sup-00001-misc_information.pdf
982,982,,4769-96-4,C1=CC(=CC2=C1C=CN2)[N+](=O)[O-],4769-96-4,6-nitro-1H-indole,H2O,O,14.4,Ejoc202001649-sup-00001-misc_information.pdf
983,983,T,70-55-3,CC1=CC=C(C=C1)S(=O)(=O)N,70-55-3,4-methylbenzenesulfonamide,H2O,O,10.21,Ejoc202001649-sup-00001-misc_information.pdf
984,984,T,98-10-2,C1=CC=C(C=C1)S(=O)(=O)N,98-10-2,benzenesulfonamide,H2O,O,10.1,Ejoc202001649-sup-00001-misc_information.pdf
985,985,T,98-17-9,C1=CC(=CC(=C1)O)C(F)(F)F,98-17-9,3-(trifluoromethyl)phenol,H2O,O,9.08,Ejoc202001649-sup-00001-misc_information.pdf
986,986,T,402-46-0,C1=CC(=CC=C1F)S(=O)(=O)N,402-46-0,4-fluorobenzenesulfonamide,H2O,O,10.02,Ejoc202001649-sup-00001-misc_information.pdf
987,987,,98-64-6,C1=CC(=CC=C1S(=O)(=O)N)Cl,98-64-6,4-chlorobenzenesulfonamide,H2O,O,9.79,Ejoc202001649-sup-00001-misc_information.pdf
988,988,T,402-45-9,C1=CC(=CC=C1C(F)(F)F)O,402-45-9,4-(trifluoromethyl)phenol,H2O,O,8.68,Ejoc202001649-sup-00001-misc_information.pdf
989,989,,830-43-3,C1=CC(=CC=C1C(F)(F)F)S(=O)(=O)N,830-43-3,4-(trifluoromethyl)benzenesulfonamide,H2O,O,9.64,Ejoc202001649-sup-00001-misc_information.pdf
990,990,T,672-58-2,C1=CC(=CC(=C1)S(=O)(=O)N)C(F)(F)F,672-58-2,3-(trifluoromethyl)benzenesulfonamide,H2O,O,9.69,Ejoc202001649-sup-00001-misc_information.pdf
991,991,T,444-30-4,C1=CC=C(C(=C1)C(F)(F)F)O,444-30-4,2-(trifluoromethyl)phenol,H2O,O,8.42,Ejoc202001649-sup-00001-misc_information.pdf
992,992,T,121-52-8,C1=CC(=CC(=C1)S(=O)(=O)N)[N+](=O)[O-],121-52-8,3-nitrobenzenesulfonamide,H2O,O,9.34,Ejoc202001649-sup-00001-misc_information.pdf
993,993,,489-98-5,C1=C(C=C(C(=C1[N+](=O)[O-])N)[N+](=O)[O-])[N+](=O)[O-],489-98-5,"2,4,6-trinitroaniline",H2O,O,12.2,Ejoc202001649-sup-00001-misc_information.pdf
994,994,T,349-58-6,C1=C(C=C(C=C1C(F)(F)F)O)C(F)(F)F,349-58-6,"3,5-bis(trifluoromethyl)phenol",H2O,O,8.03,Ejoc202001649-sup-00001-misc_information.pdf
995,995,T,3002-30-0,COC(=O)C1C2=CC=CC=C2C3=CC=CC=C13,3002-30-0,methyl 9H-fluorene-9-carboxylate,H2O,O,11.5,Ejoc202001649-sup-00001-misc_information.pdf
996,996,T,64-19-7,CC(=O)O,64-19-7,acetic acid,H2O,O,4.76,Ejoc202001649-sup-00001-misc_information.pdf
997,997,,110-44-1,CC=CC=CC(=O)O,22500-92-1,"hexa-2,4-dienoic acid",H2O,O,4.5,Ejoc202001649-sup-00001-misc_information.pdf
998,998,T,88-75-5,C1=CC=C(C(=C1)[N+](=O)[O-])O,88-75-5,2-nitrophenol,H2O,O,7.22,Ejoc202001649-sup-00001-misc_information.pdf
999,999,,4770-03-0,C1=CC=C2C(=C1)C(=CN2)[N+](=O)[O-],4770-03-0,3-nitro-1H-indole,H2O,O,10.12,Ejoc202001649-sup-00001-misc_information.pdf
1000,1000,,778-36-9,C1(=C(C(=C(C(=C1F)F)S(=O)(=O)N)F)F)F,778-36-9,"2,3,4,5,6-pentafluorobenzenesulfonamide",H2O,O,8.3,Ejoc202001649-sup-00001-misc_information.pdf
1001,1001,,65-85-0,C1=CC=C(C=C1)C(=O)O,65-85-0,benzoic acid,H2O,O,4.2,Ejoc202001649-sup-00001-misc_information.pdf
1002,1002,T,1529-40-4,C1=CC=C2C(=C1)C(C3=CC=CC=C32)C#N,1529-40-4,9H-fluorene-9-carbonitrile,H2O,O,10.7,Ejoc202001649-sup-00001-misc_information.pdf
1003,1003,,42238-34-6,CCOC(=O)C1=C(SC2=C1CCCC2)NC(=O)OC(C)(C)C,-,"ethyl 2-[(2-methylpropan-2-yl)oxycarbonylamino]-4,5,6,7-tetrahydro-1-benzothiophene-3-carboxylate",H2O,O,9.5,Ejoc202001649-sup-00001-misc_information.pdf
1004,1004,T,1/2/78,C(C(F)(F)F)(C(F)(F)F)(C(F)(F)F)O,1/2/78,"1,1,1,3,3,3-hexafluoro-2-(trifluoromethyl)propan-2-ol",H2O,O,5.33,Ejoc202001649-sup-00001-misc_information.pdf
1005,1005,T,118-79-6,C1=C(C=C(C(=C1Br)O)Br)Br,118-79-6,"2,4,6-tribromophenol",H2O,O,6.1,Ejoc202001649-sup-00001-misc_information.pdf
1006,1006,T,769-39-1,C1=C(C(=C(C(=C1F)F)O)F)F,769-39-1,"2,3,5,6-tetrafluorophenol",H2O,O,5.67,Ejoc202001649-sup-00001-misc_information.pdf
1007,1007,T,771-61-9,C1(=C(C(=C(C(=C1F)F)F)F)F)O,771-61-9,"2,3,4,5,6-pentafluorophenol",H2O,O,5.55,Ejoc202001649-sup-00001-misc_information.pdf
1008,1008,,87-86-5,no SMILES,654055-01-3,"2-(2,4-dihydroxyphenyl)-3,5,7-trihydroxychromen-4-one;dihydrate",H2O,O,4.74,Ejoc202001649-sup-00001-misc_information.pdf
1009,1009,T,608-71-9,C1(=C(C(=C(C(=C1Br)Br)Br)Br)Br)O,608-71-9,"2,3,4,5,6-pentabromophenol",H2O,O,4.82,Ejoc202001649-sup-00001-misc_information.pdf
1010,1010,,2340-87-6,CCOC(=O)C(C#N)C1=C(C(=C(C(=C1F)F)F)F)F,-,"ethyl 2-cyano-2-(2,3,4,5,6-pentafluorophenyl)acetate",H2O,O,5.89,Ejoc202001649-sup-00001-misc_information.pdf
1011,1011,,534-52-1,error in recall,-,-,H2O,O,4.35,Ejoc202001649-sup-00001-misc_information.pdf
1012,1012,,573-56-8,C1=CC(=C(C(=C1)[N+](=O)[O-])O)[N+](=O)[O-],573-56-8,"2,6-dinitrophenol",H2O,O,3.7,Ejoc202001649-sup-00001-misc_information.pdf
1013,1013,,51-28-5,C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])O,51-28-5,"2,4-dinitrophenol",H2O,O,4.1,Ejoc202001649-sup-00001-misc_information.pdf
1014,1014,,58432-55-6,C1=CC(=CC=C1CCC2=CC(=CC(=C2)O)O)O,58436-28-5,"5-[2-(4-hydroxyphenyl)ethyl]benzene-1,3-diol",H2O,O,4.4,Ejoc202001649-sup-00001-misc_information.pdf
1015,1015,,81-07-2,C1=CC=C2C(=C1)C(=O)NS2(=O)=O,128-44-9,"1,1-dioxo-1,2-benzothiazol-3-one",H2O,O,1.8,Ejoc202001649-sup-00001-misc_information.pdf
1016,1016,,946-31-6,C1=C(C=C(C(=C1[N+](=O)[O-])O)Cl)[N+](=O)[O-],946-31-6,"2-chloro-4,6-dinitrophenol",H2O,O,2.01,Ejoc202001649-sup-00001-misc_information.pdf
1017,1017,,7077-65-8,C1=CC(=CC=C1C(C#N)C#N)[N+](=O)[O-],7077-65-8,2-(4-nitrophenyl)propanedinitrile,H2O,O,2.3,Ejoc202001649-sup-00001-misc_information.pdf
1018,1018,T,88-89-1,C1=C(C=C(C(=C1[N+](=O)[O-])O)[N+](=O)[O-])[N+](=O)[O-],88-89-1,"2,4,6-trinitrophenol",H2O,O,0.4,Ejoc202001649-sup-00001-misc_information.pdf
1019,1019,,131-73-7,C1=C(C=C(C(=C1[N+](=O)[O-])NC2=C(C=C(C=C2[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],131-73-7,"2,4,6-trinitro-N-(2,4,6-trinitrophenyl)aniline",H2O,O,2.63,Ejoc202001649-sup-00001-misc_information.pdf
1020,1020,T,723294-91-5,C1(=C(C(=C(C(=C1C(F)(F)F)C(F)(F)F)O)C(F)(F)F)C(F)(F)F)C(F)(F)F,723294-91-5,"2,3,4,5,6-pentakis(trifluoromethyl)phenol",H2O,O,1.32,Ejoc202001649-sup-00001-misc_information.pdf
1021,1021,T,7647-01-0,Cl,7647-01-0,chlorane,H2O,O,-5.9,Ejoc202001649-sup-00001-misc_information.pdf
1022,1022,T,10035-10-6,Br,10035-10-6,bromane,H2O,O,-8.8,Ejoc202001649-sup-00001-misc_information.pdf
1023,1023,,454-50-2,C(#N)C(C#N)C#N,454-50-2,methanetricarbonitrile,H2O,O,-5.1,Ejoc202001649-sup-00001-misc_information.pdf
1024,1024,,71571-37-4,CC1=C(SC(=N1)N)C.Cl,71574-33-9,"4,5-dimethyl-1,3-thiazol-2-amine;hydrochloride",H2O,O,-2.0,Ejoc202001649-sup-00001-misc_information.pdf
1025,1025,,10034-85-2,I,10034-85-2,iodane,H2O,O,-9.5,Ejoc202001649-sup-00001-misc_information.pdf
1026,1026,,120-72-9,C1=CC=C2C(=C1)C=CN2,120-72-9,1H-indole,DMSO,CS(=O)C,20.95,Ejoc202001649-sup-00001-misc_information.pdf
1027,1027,,108-95-2,C1=CC=C(C=C1)O,108-95-2,phenol,DMSO,CS(=O)C,18.0,Ejoc202001649-sup-00001-misc_information.pdf
1028,1028,,17823-38-0,C(#N)C1=C(C(=C(C(=C1F)F)N)F)F,17823-38-0,"4-amino-2,3,5,6-tetrafluorobenzonitrile",DMSO,CS(=O)C,17.2,Ejoc202001649-sup-00001-misc_information.pdf
1029,1029,,1018330-43-2,no SMILES,654055-01-3,"2-(2,4-dihydroxyphenyl)-3,5,7-trihydroxychromen-4-one;dihydrate",DMSO,CS(=O)C,13.9,Ejoc202001649-sup-00001-misc_information.pdf
1030,1030,,6146-52-7,C1=CC2=C(C=CN2)C=C1[N+](=O)[O-],6146-52-7,5-nitro-1H-indole,DMSO,CS(=O)C,15.0,Ejoc202001649-sup-00001-misc_information.pdf
1031,1031,,73482-93-6,CCOC(=O)CC(C)(CC(=O)OCC)O,73489-84-6,diethyl 3-hydroxy-3-methylpentanedioate,DMSO,CS(=O)C,14.8,Ejoc202001649-sup-00001-misc_information.pdf
1032,1032,,1/2/55,C1CC2C3C(C1)SC4CCC5C(C4)OCCOCCOCCOCCOCCOC6CC(S2)CCC6SC7CCCC(C7OCCOCCOCCOCCOCCO3)S5,388569-88-8,"3,6,9,12,15,18,32,35,38,41,44,47-dodecaoxa-25,54,58,60-tetrathiaheptacyclo[28.27.1.12,55.121,49.019,24.026,31.048,53]hexacontane",DMSO,CS(=O)C,14.55,Ejoc202001649-sup-00001-misc_information.pdf
1033,1033,,58432-62-5,CC1=CC=CC=C1C(C)C#N,-,2-(2-methylphenyl)propanenitrile,DMSO,CS(=O)C,13.2,Ejoc202001649-sup-00001-misc_information.pdf
1034,1034,T,70-55-3,CC1=CC=C(C=C1)S(=O)(=O)N,70-55-3,4-methylbenzenesulfonamide,DMSO,CS(=O)C,16.3,Ejoc202001649-sup-00001-misc_information.pdf
1035,1035,,210486-32-1,C1=CC=C2C(=C1)C=CC=C2NC(=O)CF,318-85-4,2-fluoro-N-naphthalen-1-ylacetamide,DMSO,CS(=O)C,14.9,Ejoc202001649-sup-00001-misc_information.pdf
1036,1036,T,98-10-2,C1=CC=C(C=C1)S(=O)(=O)N,98-10-2,benzenesulfonamide,DMSO,CS(=O)C,16.1,Ejoc202001649-sup-00001-misc_information.pdf
1037,1037,T,98-17-9,C1=CC(=CC(=C1)O)C(F)(F)F,98-17-9,3-(trifluoromethyl)phenol,DMSO,CS(=O)C,15.1,Ejoc202001649-sup-00001-misc_information.pdf
1038,1038,,653-22-5,CC(=O)NC1=C(C(=C(C(=C1F)F)F)F)F,653-22-5,"N-(2,3,4,5,6-pentafluorophenyl)acetamide",DMSO,CS(=O)C,14.3,Ejoc202001649-sup-00001-misc_information.pdf
1039,1039,T,402-46-0,C1=CC(=CC=C1F)S(=O)(=O)N,402-46-0,4-fluorobenzenesulfonamide,DMSO,CS(=O)C,15.9,Ejoc202001649-sup-00001-misc_information.pdf
1040,1040,,42238-33-5,no matches,-,-,DMSO,CS(=O)C,12.8,Ejoc202001649-sup-00001-misc_information.pdf
1041,1041,,98-64-6,C1=CC(=CC=C1S(=O)(=O)N)Cl,98-64-6,4-chlorobenzenesulfonamide,DMSO,CS(=O)C,15.6,Ejoc202001649-sup-00001-misc_information.pdf
1042,1042,T,402-45-9,C1=CC(=CC=C1C(F)(F)F)O,402-45-9,4-(trifluoromethyl)phenol,DMSO,CS(=O)C,14.6,Ejoc202001649-sup-00001-misc_information.pdf
1043,1043,T,672-58-2,C1=CC(=CC(=C1)S(=O)(=O)N)C(F)(F)F,672-58-2,3-(trifluoromethyl)benzenesulfonamide,DMSO,CS(=O)C,15.2,Ejoc202001649-sup-00001-misc_information.pdf
1044,1044,,(4-Me2N-C6F4)(C6F5)NH,no matches,-,-,DMSO,CS(=O)C,12.7,Ejoc202001649-sup-00001-misc_information.pdf
1045,1045,,80588-36-9,no matches,-,-,DMSO,CS(=O)C,12.3,Ejoc202001649-sup-00001-misc_information.pdf
1046,1046,T,444-30-4,C1=CC=C(C(=C1)C(F)(F)F)O,444-30-4,2-(trifluoromethyl)phenol,DMSO,CS(=O)C,14.4,Ejoc202001649-sup-00001-misc_information.pdf
1047,1047,T,121-52-8,C1=CC(=CC(=C1)S(=O)(=O)N)[N+](=O)[O-],121-52-8,3-nitrobenzenesulfonamide,DMSO,CS(=O)C,14.9,Ejoc202001649-sup-00001-misc_information.pdf
1048,1048,T,58956-76-6,C1(=C(C(=C(C(=C1C(F)(F)F)C(F)(F)F)N)C(F)(F)F)C(F)(F)F)C(F)(F)F,58956-76-6,"2,3,4,5,6-pentakis(trifluoromethyl)aniline",DMSO,CS(=O)C,12.5,Ejoc202001649-sup-00001-misc_information.pdf
1049,1049,T,27053-34-5,C1C2=C(C3=C1C(=C(C(=C3F)F)F)F)C(=C(C(=C2F)F)F)F,27053-34-5,"1,2,3,4,5,6,7,8-octafluoro-9H-fluorene",DMSO,CS(=O)C,10.8,Ejoc202001649-sup-00001-misc_information.pdf
1050,1050,,194222-97-4,C1=CC(=CC=C1CS(=O)(=O)C(F)(F)F)C(F)(F)F,194222-97-4,1-(trifluoromethyl)-4-(trifluoromethylsulfonylmethyl)benzene,DMSO,CS(=O)C,11.95,Ejoc202001649-sup-00001-misc_information.pdf
1051,1051,,3752-73-6,C1=CC=C(C(=C1)OC(F)(F)F)S(=O)(=O)N,37526-59-3,2-(trifluoromethoxy)benzenesulfonamide,DMSO,CS(=O)C,11.8,Ejoc202001649-sup-00001-misc_information.pdf
