,Unnamed: 0,name,solute,solute SMILES,solvent,solvent SMILES,pka,ref,computed CAS,computed IUPAC
654,754,name,4_H_C6F4_CH(CN)2,no matches,MeCN,CC#N,12.98,pKa_values_of_acids_in_acetonitrile.pdf,-,-
655,755,name,[Ph]_BPA,no matches,MeCN,CC#N,12.73,pKa_values_of_acids_in_acetonitrile.pdf,-,-
656,756,name,3_CF3_4_NO2_Ph_CACC_Br4_benzoic acid,no matches,MeCN,CC#N,12.69,pKa_values_of_acids_in_acetonitrile.pdf,-,-
657,757,name,[4_F_C6H4]_BPA,no matches,MeCN,CC#N,12.46,pKa_values_of_acids_in_acetonitrile.pdf,-,-
658,758,name,"3,5_(CF3)2_Ph_CACC_Br4_benzoic acid",no matches,MeCN,CC#N,12.4,pKa_values_of_acids_in_acetonitrile.pdf,-,-
659,759,name,2_C10F7_CH(CN)2,no matches,MeCN,CC#N,12.23,pKa_values_of_acids_in_acetonitrile.pdf,-,-
660,760,name,Tos2NH,no matches,MeCN,CC#N,11.97,pKa_values_of_acids_in_acetonitrile.pdf,-,-
661,761,name,Ph_SO2_NH_SO2_Me,no matches,MeCN,CC#N,11.89,pKa_values_of_acids_in_acetonitrile.pdf,-,-
662,762,name,"RS_3,5_(CF3)2_Ph_CXCC_Br4_benzoic acid",no matches,MeCN,CC#N,11.8,pKa_values_of_acids_in_acetonitrile.pdf,-,-
663,763,name,4_NO2_C6H4_CH(CN)2,no matches,MeCN,CC#N,11.61,pKa_values_of_acids_in_acetonitrile.pdf,-,-
664,764,name,4_MeO_C6H4_CO_NH_Tf,no matches,MeCN,CC#N,11.6,pKa_values_of_acids_in_acetonitrile.pdf,-,-
665,765,name,C6F5_NH_Tf,no matches,MeCN,CC#N,11.48,pKa_values_of_acids_in_acetonitrile.pdf,-,-
666,766,name,4_Me_C6H4_CO_NH_Tf,no matches,MeCN,CC#N,11.46,pKa_values_of_acids_in_acetonitrile.pdf,-,-
667,767,name,(C6H5_SO2)2NH,no matches,MeCN,CC#N,11.35,pKa_values_of_acids_in_acetonitrile.pdf,-,-
668,768,name,4_MeO_C6H4_SO2_NH_SO2_C6H4_4_Cl,no matches,MeCN,CC#N,11.29,pKa_values_of_acids_in_acetonitrile.pdf,-,-
669,769,name,C6F5_NH_SO2_C4F9,no matches,MeCN,CC#N,11.25,pKa_values_of_acids_in_acetonitrile.pdf,-,-
670,770,name,C6F5_NH_SO2_C8F17,no matches,MeCN,CC#N,11.19,pKa_values_of_acids_in_acetonitrile.pdf,-,-
671,771,name,4_Cl_C6H4_SO2_NH_Tos,no matches,MeCN,CC#N,11.1,pKa_values_of_acids_in_acetonitrile.pdf,-,-
672,772,name,C6H5_CO_NH_Tf,no matches,MeCN,CC#N,11.07,pKa_values_of_acids_in_acetonitrile.pdf,-,-
673,773,name,Picric acid,,MeCN,CC#N,11.0,pKa_values_of_acids_in_acetonitrile.pdf,-,-
674,774,name,5-nitroBarbituric acid,,MeCN,CC#N,10.72,pKa_values_of_acids_in_acetonitrile.pdf,-,-
675,775,name,4_F_C6H4_CO_NH_Tf,no matches,MeCN,CC#N,10.65,pKa_values_of_acids_in_acetonitrile.pdf,-,-
676,776,name,"(2,4,6_(NO2)3_C6H2)2NH",no matches,MeCN,CC#N,10.54,pKa_values_of_acids_in_acetonitrile.pdf,-,-
677,794,name,pentakis(trifluoromethyl)Phenol,C1(=C(C(=C(C(=C1C(F)(F)F)C(F)(F)F)O)C(F)(F)F)C(F)(F)F)C(F)(F)F,MeCN,CC#N,10.46,pKa_values_of_acids_in_acetonitrile.pdf,723294-91-5,"2,3,4,5,6-pentakis(trifluoromethyl)phenol"
678,795,name,"2,3,4,6_(CF3)4_C6H_CH(CN)2",no matches,MeCN,CC#N,10.42,pKa_values_of_acids_in_acetonitrile.pdf,-,-
679,796,name,4_Cl_C6H4_CO_NH_Tf,no matches,MeCN,CC#N,10.35,pKa_values_of_acids_in_acetonitrile.pdf,-,-
680,797,name,HCl,,MeCN,CC#N,10.3,pKa_values_of_acids_in_acetonitrile.pdf,-,-
681,798,name,4_MeO_C6H4_SO2_NH_SO2_C6H4_4_NO2,no matches,MeCN,CC#N,10.29,pKa_values_of_acids_in_acetonitrile.pdf,-,-
682,799,name,(4_Cl_C6H4_SO2)2NH,no matches,MeCN,CC#N,10.2,pKa_values_of_acids_in_acetonitrile.pdf,-,-
683,819,name,4_CF3_C6F4_CH(CN)2,no matches,MeCN,CC#N,10.19,pKa_values_of_acids_in_acetonitrile.pdf,-,-
684,820,name,pentakis(trifluoromethyl)Thiophenol,,MeCN,CC#N,10.12,pKa_values_of_acids_in_acetonitrile.pdf,-,-
685,821,name,3_NO2_C6H4_SO2_NH_Tos,no matches,MeCN,CC#N,10.07,pKa_values_of_acids_in_acetonitrile.pdf,-,-
686,822,name,4_NO2_C6H4_SO2_NH_Tos,no matches,MeCN,CC#N,10.04,pKa_values_of_acids_in_acetonitrile.pdf,-,-
687,823,name,CH3SO3H,,MeCN,CC#N,9.97,pKa_values_of_acids_in_acetonitrile.pdf,-,-
688,824,name,4_Cl_3_NO2_C6H3_SO2_NH_Tos,no matches,MeCN,CC#N,9.68,pKa_values_of_acids_in_acetonitrile.pdf,-,-
689,825,name,"2,4_(NO2)2_C6H3_CH(CN)2",no matches,MeCN,CC#N,9.58,pKa_values_of_acids_in_acetonitrile.pdf,-,-
690,862,name,4_NO2_C6H4_CO_NH_Tf,no matches,MeCN,CC#N,9.49,pKa_values_of_acids_in_acetonitrile.pdf,-,-
691,863,name,4_NO2_C6H4_SO2_NH_SO2_C6H4_4_Cl,no matches,MeCN,CC#N,9.17,pKa_values_of_acids_in_acetonitrile.pdf,-,-
692,864,name,"2,3,4,5,6_(CF3)5_C6_CH(CN)2",no matches,MeCN,CC#N,8.88,pKa_values_of_acids_in_acetonitrile.pdf,-,-
693,865,name,"[2,3,4,5,6_(CF3)5_C6]2NH",no matches,MeCN,CC#N,8.76,pKa_values_of_acids_in_acetonitrile.pdf,-,-
694,866,name,4_Cl_3_NO2_C6H3_SO2_NH_SO2_C6H4_4_Cl,no matches,MeCN,CC#N,8.75,pKa_values_of_acids_in_acetonitrile.pdf,-,-
695,867,name,TosOH,,MeCN,CC#N,8.5,pKa_values_of_acids_in_acetonitrile.pdf,-,-
696,868,name,PhSO3H,,MeCN,CC#N,8.2,pKa_values_of_acids_in_acetonitrile.pdf,-,-
697,869,name,(3_NO2_C6H4_SO2)2NH,no matches,MeCN,CC#N,8.16,pKa_values_of_acids_in_acetonitrile.pdf,-,-
698,870,name,(4_NO2_C6H4_SO2)2NH,no matches,MeCN,CC#N,8.15,pKa_values_of_acids_in_acetonitrile.pdf,-,-
699,871,name,"2,4,6_(SO2OCH2CF2CF2H)3_Phenol",no matches,MeCN,CC#N,8.14,pKa_values_of_acids_in_acetonitrile.pdf,-,-
700,872,name,"2,4,6_(SO2OCH2CF3)3_Phenol",no matches,MeCN,CC#N,7.94,pKa_values_of_acids_in_acetonitrile.pdf,-,-
701,873,name,1_C10H7_SO3H,no matches,MeCN,CC#N,7.9,pKa_values_of_acids_in_acetonitrile.pdf,-,-
702,874,name,3_NO2_C6H4_SO2_NH_SO2_C6H3_3_NO2_4_Cl,no matches,MeCN,CC#N,7.84,pKa_values_of_acids_in_acetonitrile.pdf,-,-
703,875,name,4_NO2_C6H4_SO2_NH_SO2_C6H3_3_NO2_4_Cl,no matches,MeCN,CC#N,7.82,pKa_values_of_acids_in_acetonitrile.pdf,-,-
704,876,name,C6H5_CHTf2,no matches,MeCN,CC#N,7.73,pKa_values_of_acids_in_acetonitrile.pdf,-,-
705,877,name,H2SO4,,MeCN,CC#N,7.6,pKa_values_of_acids_in_acetonitrile.pdf,-,-
706,878,name,C6F5_SO2_NH_SO2_C6H4_4_Cl,no matches,MeCN,CC#N,7.55,pKa_values_of_acids_in_acetonitrile.pdf,-,-
707,879,name,(4_Cl_3_NO2_C6H3_SO2)2NH,no matches,MeCN,CC#N,7.47,pKa_values_of_acids_in_acetonitrile.pdf,-,-
708,880,name,Me_TCNP,no matches,MeCN,CC#N,7.36,pKa_values_of_acids_in_acetonitrile.pdf,-,-
709,881,name,4_Cl_C6H4_SO3H,no matches,MeCN,CC#N,7.0,pKa_values_of_acids_in_acetonitrile.pdf,-,-
710,882,name,[4_MeO_C6H4][CF3]_NTPA_[H8],no matches,MeCN,CC#N,6.83,pKa_values_of_acids_in_acetonitrile.pdf,-,-
711,883,name,[Ph][C8F17]_NTPA_[H8],no matches,MeCN,CC#N,6.69,pKa_values_of_acids_in_acetonitrile.pdf,-,-
712,884,name,[Ph][CF3]_NTPA_[H8],no matches,MeCN,CC#N,6.68,pKa_values_of_acids_in_acetonitrile.pdf,-,-
713,885,name,C6F5_SO2_NH_SO2_C6H4_3_NO2,no matches,MeCN,CC#N,6.68,pKa_values_of_acids_in_acetonitrile.pdf,-,-
714,886,name,[Ph][C4F9]_NTPA_[H8],no matches,MeCN,CC#N,6.65,pKa_values_of_acids_in_acetonitrile.pdf,-,-
715,887,name,C6F5_SO2_NH_SO2_C6H4_4_NO2,no matches,MeCN,CC#N,6.6,pKa_values_of_acids_in_acetonitrile.pdf,-,-
716,888,name,3_NO2_C6H4_SO3H,no matches,MeCN,CC#N,6.4,pKa_values_of_acids_in_acetonitrile.pdf,-,-
717,889,name,[4_MeO_C6H4][CF3]_NTPA,no matches,MeCN,CC#N,6.35,pKa_values_of_acids_in_acetonitrile.pdf,-,-
718,890,name,[Ph][CF3]_NTPA,no matches,MeCN,CC#N,6.33,pKa_values_of_acids_in_acetonitrile.pdf,-,-
719,891,name,4_NO2_C6H4_SO3H,no matches,MeCN,CC#N,6.3,pKa_values_of_acids_in_acetonitrile.pdf,-,-
720,892,name,[4_F_C6H4][CF3]_NTPA_[H8],no matches,MeCN,CC#N,6.22,pKa_values_of_acids_in_acetonitrile.pdf,-,-
721,893,name,3_NO2_C6H4_SO2_CH(CN)2,no matches,MeCN,CC#N,6.16,pKa_values_of_acids_in_acetonitrile.pdf,-,-
722,894,name,C6F5_SO2_NH_SO2_C6H3_3_NO2_4Cl,no matches,MeCN,CC#N,6.16,pKa_values_of_acids_in_acetonitrile.pdf,-,-
723,895,name,4_MeO_C6H4_C(=NTf)_NH_Tf,no matches,MeCN,CC#N,6.05,pKa_values_of_acids_in_acetonitrile.pdf,-,-
724,896,name,4_NO2_C6H4_SO2_CH(CN)2,no matches,MeCN,CC#N,6.01,pKa_values_of_acids_in_acetonitrile.pdf,-,-
725,897,name,Tos_NH_Tf,no matches,MeCN,CC#N,5.82,pKa_values_of_acids_in_acetonitrile.pdf,-,-
726,898,name,4_Me_C6H4_C(=NTf)_NH_Tf,no matches,MeCN,CC#N,5.82,pKa_values_of_acids_in_acetonitrile.pdf,-,-
727,899,name,C6H5_C(=NTf)_NH_Tf,no matches,MeCN,CC#N,5.68,pKa_values_of_acids_in_acetonitrile.pdf,-,-
728,900,name,H_TCNP,no matches,MeCN,CC#N,5.64,pKa_values_of_acids_in_acetonitrile.pdf,-,-
729,901,name,C6H5_SO2_NH_Tf,no matches,MeCN,CC#N,5.52,pKa_values_of_acids_in_acetonitrile.pdf,-,-
730,902,name,HBr,Br,MeCN,CC#N,5.4,pKa_values_of_acids_in_acetonitrile.pdf,24959-67-9,bromide
731,903,name,4_F_C6H4_C(=NTf)_NH_Tf,no matches,MeCN,CC#N,5.29,pKa_values_of_acids_in_acetonitrile.pdf,-,-
732,904,name,"2,4,6_(SO2F)3_Phenol",no matches,MeCN,CC#N,5.22,pKa_values_of_acids_in_acetonitrile.pdf,-,-
733,905,name,4_Cl_C6H4_C(=NTf)_NH_Tf,no matches,MeCN,CC#N,5.2,pKa_values_of_acids_in_acetonitrile.pdf,-,-
734,906,name,(C6F5_SO2)2NH,no matches,MeCN,CC#N,5.08,pKa_values_of_acids_in_acetonitrile.pdf,-,-
735,907,name,CH(CN)3,,MeCN,CC#N,5.0,pKa_values_of_acids_in_acetonitrile.pdf,-,-
736,908,name,4_Cl_C6H4_SO2_NH_Tf,no matches,MeCN,CC#N,4.98,pKa_values_of_acids_in_acetonitrile.pdf,-,-
737,909,name,"[3,5_(CF3)2_C6H3]_JINGLE",no matches,MeCN,CC#N,4.97,pKa_values_of_acids_in_acetonitrile.pdf,-,-
738,910,name,4_Cl_C6H4_SO(=NTf)_NH_Tos,no matches,MeCN,CC#N,4.78,pKa_values_of_acids_in_acetonitrile.pdf,-,-
739,911,name,4_NO2_C6H4_C(=NTf)_NH_Tf,no matches,MeCN,CC#N,4.63,pKa_values_of_acids_in_acetonitrile.pdf,-,-
740,935,name,"2,4,6-Tf3Phenol",,MeCN,CC#N,4.44,pKa_values_of_acids_in_acetonitrile.pdf,-,-
741,936,name,(CN)2C=C(CN)OH,OC(C#N)=C(C#N)C#N,MeCN,CC#N,4.36,pKa_values_of_acids_in_acetonitrile.pdf,-,"2-hydroxyethene-1,1,2-tricarbonitrile"
742,937,name,4_NO2_C6H4_SO2_NH_Tf,no matches,MeCN,CC#N,4.04,pKa_values_of_acids_in_acetonitrile.pdf,-,-
743,938,name,4-Cl-C6H4-SO(=NTf)-NH-SO2-C6H4-4-Cl,no matches,MeCN,CC#N,4.0,pKa_values_of_acids_in_acetonitrile.pdf,-,-
744,939,name,2.4-(NO2)2-C6H3-SO3H,no matches,MeCN,CC#N,3.96,pKa_values_of_acids_in_acetonitrile.pdf,-,-
745,940,name,"2,3,5-tricyanocyclopentadiene",N#CC1C=C(C#N)C(=C1)C#N,MeCN,CC#N,3.65,pKa_values_of_acids_in_acetonitrile.pdf,"1,3-Cyclopentadiene-2,3,5-tricarbonitrile","cyclopenta-2,5-diene-1,2,4-tricarbonitrile"
746,941,name,4-Cl-C6H4-SO(=NTf)-NH-SO2-C6H4-4-NO2,no matches,MeCN,CC#N,3.3,pKa_values_of_acids_in_acetonitrile.pdf,-,-
747,942,name,HI,I,MeCN,CC#N,2.8,pKa_values_of_acids_in_acetonitrile.pdf,-,-
748,943,CAS,120-72-9,C1=CC=C2C(=C1)C=CN2,MeCN,CC#N,32.57,Ejoc202001649-sup-00001-misc_information.pdf,-,-
749,944,CAS,1354970-98-1,no matches,MeCN,CC#N,30.86,Ejoc202001649-sup-00001-misc_information.pdf,-,-
750,945,CAS,6960-42-5,C1=CC2=C(C(=C1)[N+](=O)[O-])NC=C2,MeCN,CC#N,29.99,Ejoc202001649-sup-00001-misc_information.pdf,-,-
751,946,CAS,608-08-2,CC(=O)OC1=CNC2=CC=CC=C21,MeCN,CC#N,29.97,Ejoc202001649-sup-00001-misc_information.pdf,-,-
752,947,CAS,108-95-2,C1=CC=C(C=C1)O,MeCN,CC#N,29.2,Ejoc202001649-sup-00001-misc_information.pdf,-,-
753,948,CAS,2128672-84-2,C1=CC(=CC=C1C(=O)NC2=NNC(=S)C=C2)F,MeCN,CC#N,28.85,Ejoc202001649-sup-00001-misc_information.pdf,-,-
754,949,CAS,17823-38-0,C(#N)C1=C(C(=C(C(=C1F)F)N)F)F,MeCN,CC#N,28.78,Ejoc202001649-sup-00001-misc_information.pdf,-,-
755,950,CAS,1018330-43-2,no SMILES,MeCN,CC#N,28.77,Ejoc202001649-sup-00001-misc_information.pdf,-,-
756,951,CAS,6146-52-7,C1=CC2=C(C=CN2)C=C1[N+](=O)[O-],MeCN,CC#N,28.18,Ejoc202001649-sup-00001-misc_information.pdf,-,-
757,952,CAS,73482-93-6,CCOC(=O)CC(C)(CC(=O)OCC)O,MeCN,CC#N,28.14,Ejoc202001649-sup-00001-misc_information.pdf,-,-
758,953,CAS,101-20-2,error in recall,MeCN,CC#N,27.95,Ejoc202001649-sup-00001-misc_information.pdf,-,-
759,954,CAS,4769-97-5,C1=CC2=C(C=CN2)C(=C1)[N+](=O)[O-],MeCN,CC#N,27.89,Ejoc202001649-sup-00001-misc_information.pdf,-,-
760,955,CAS,4769-96-4,C1=CC(=CC2=C1C=CN2)[N+](=O)[O-],MeCN,CC#N,27.79,Ejoc202001649-sup-00001-misc_information.pdf,-,-
761,956,CAS,665011-18-7,no matches,MeCN,CC#N,27.59,Ejoc202001649-sup-00001-misc_information.pdf,-,-
762,957,CAS,2376448-26-7,C1=CC(=C(C(=C1)Cl)C2=C(C(=C(C=C2Cl)Cl)Cl)Cl)Cl,MeCN,CC#N,27.21,Ejoc202001649-sup-00001-misc_information.pdf,-,-
763,958,CAS,1/2/55,,MeCN,CC#N,27.19,Ejoc202001649-sup-00001-misc_information.pdf,-,-
764,959,CAS,77758-24-8,CCOC(=N)C1=CC(=C(C=C1)OC)Br,MeCN,CC#N,27.12,Ejoc202001649-sup-00001-misc_information.pdf,-,-
765,960,CAS,130774-57-1,no matches,MeCN,CC#N,27.06,Ejoc202001649-sup-00001-misc_information.pdf,-,-
766,961,CAS,2408-04-0,C1=CC(=CC=C1CS(=O)(=O)C(F)(F)F)F,MeCN,CC#N,27.0,Ejoc202001649-sup-00001-misc_information.pdf,-,-
767,962,CAS,58432-62-5,CC1=CC=CC=C1C(C)C#N,MeCN,CC#N,26.98,Ejoc202001649-sup-00001-misc_information.pdf,-,-
768,963,CAS,70-55-3,CC1=CC=C(C=C1)S(=O)(=O)N,MeCN,CC#N,26.95,Ejoc202001649-sup-00001-misc_information.pdf,-,-
769,964,CAS,4/8/10,,MeCN,CC#N,26.89,Ejoc202001649-sup-00001-misc_information.pdf,-,-
770,965,CAS,210486-32-1,C1=CC=C2C(=C1)C=CC=C2NC(=O)CF,MeCN,CC#N,26.87,Ejoc202001649-sup-00001-misc_information.pdf,-,-
771,966,CAS,98-10-2,C1=CC=C(C=C1)S(=O)(=O)N,MeCN,CC#N,26.63,Ejoc202001649-sup-00001-misc_information.pdf,-,-
772,967,CAS,1354970-97-0,no SMILES,MeCN,CC#N,26.58,Ejoc202001649-sup-00001-misc_information.pdf,-,-
773,968,CAS,98-17-9,C1=CC(=CC(=C1)O)C(F)(F)F,MeCN,CC#N,26.5,Ejoc202001649-sup-00001-misc_information.pdf,-,-
774,969,CAS,653-22-5,CC(=O)NC1=C(C(=C(C(=C1F)F)F)F)F,MeCN,CC#N,26.45,Ejoc202001649-sup-00001-misc_information.pdf,-,-
775,970,CAS,39077-43-5,C1=CC=C(C=C1)NC2=C(C(=NC(=C2F)F)F)F,MeCN,CC#N,26.36,Ejoc202001649-sup-00001-misc_information.pdf,-,-
776,971,CAS,1821-27-8,C1=CC(=CC=C1NC2=CC=C(C=C2)[N+](=O)[O-])[N+](=O)[O-],MeCN,CC#N,26.18,Ejoc202001649-sup-00001-misc_information.pdf,-,-
777,972,CAS,1448617-67-1,CC1=C(C(=NN1)C(F)(F)F)CC2=C(C3=C(S2)N(C(=O)N(C3=O)C)C(C)C)C(=O)N4CC(CO4)(C)O,MeCN,CC#N,26.18,Ejoc202001649-sup-00001-misc_information.pdf,-,-
778,973,CAS,402-46-0,C1=CC(=CC=C1F)S(=O)(=O)N,MeCN,CC#N,26.16,Ejoc202001649-sup-00001-misc_information.pdf,-,-
779,974,CAS,1945-78-4,C1=CC=C2C(=C1)N=C(S2)CC3=NC4=CC=CC=C4S3,MeCN,CC#N,26.16,Ejoc202001649-sup-00001-misc_information.pdf,-,-
780,975,CAS,42238-33-5,no matches,MeCN,CC#N,26.16,Ejoc202001649-sup-00001-misc_information.pdf,-,-
781,976,CAS,5457-28-3,C1=CC=C2C(=C1)C(=CN2)C#N,MeCN,CC#N,26.01,Ejoc202001649-sup-00001-misc_information.pdf,-,-
782,977,CAS,98-64-6,no SMILES,MeCN,CC#N,25.85,Ejoc202001649-sup-00001-misc_information.pdf,-,-
783,978,CAS,triazine 1,,MeCN,CC#N,25.85,Ejoc202001649-sup-00001-misc_information.pdf,-,-
784,979,CAS,2408-22-2,C1=C(C=C(C(=C1C(F)(F)F)F)F)Br,MeCN,CC#N,25.62,Ejoc202001649-sup-00001-misc_information.pdf,-,-
785,980,CAS,402-45-9,C1=CC(=CC=C1C(F)(F)F)O,MeCN,CC#N,25.5,Ejoc202001649-sup-00001-misc_information.pdf,-,-
786,981,CAS,1449332-70-0,no matches,MeCN,CC#N,25.47,Ejoc202001649-sup-00001-misc_information.pdf,-,-
787,982,CAS,830-43-3,C1=CC(=CC=C1C(F)(F)F)S(=O)(=O)N,MeCN,CC#N,25.24,Ejoc202001649-sup-00001-misc_information.pdf,-,-
788,983,CAS,672-58-2,C1=CC(=CC(=C1)S(=O)(=O)N)C(F)(F)F,MeCN,CC#N,25.2,Ejoc202001649-sup-00001-misc_information.pdf,-,-
789,984,name,(4-Me2N-C6F4)(C6F5)NH,,MeCN,CC#N,25.13,Ejoc202001649-sup-00001-misc_information.pdf,-,-
790,985,CAS,1267525-01-8,no matches,MeCN,CC#N,25.08,Ejoc202001649-sup-00001-misc_information.pdf,-,-
791,986,CAS,80588-36-9,error in recall,MeCN,CC#N,24.96,Ejoc202001649-sup-00001-misc_information.pdf,-,-
792,987,CAS,444-30-4,C1=CC=C(C(=C1)C(F)(F)F)O,MeCN,CC#N,24.9,Ejoc202001649-sup-00001-misc_information.pdf,-,-
793,988,CAS,587-90-6,C1=CC(=CC=C1NC(=O)NC2=CC=C(C=C2)[N+](=O)[O-])[N+](=O)[O-],MeCN,CC#N,24.71,Ejoc202001649-sup-00001-misc_information.pdf,-,-
794,989,CAS,121-52-8,C1=CC(=CC(=C1)S(=O)(=O)N)[N+](=O)[O-],MeCN,CC#N,24.63,Ejoc202001649-sup-00001-misc_information.pdf,-,-
795,990,CAS,58956-76-6,C1(=C(C(=C(C(=C1C(F)(F)F)C(F)(F)F)N)C(F)(F)F)C(F)(F)F)C(F)(F)F,MeCN,CC#N,24.57,Ejoc202001649-sup-00001-misc_information.pdf,-,-
796,991,CAS,6325-93-5,C1=CC(=CC=C1[N+](=O)[O-])S(=O)(=O)N,MeCN,CC#N,24.57,Ejoc202001649-sup-00001-misc_information.pdf,-,-
797,992,CAS,1449332-69-7,C1=CN=CC=C1C=NOC=O,MeCN,CC#N,24.51,Ejoc202001649-sup-00001-misc_information.pdf,-,-
798,993,CAS,27053-34-5,C1C2=C(C3=C1C(=C(C(=C3F)F)F)F)C(=C(C(=C2F)F)F)F,MeCN,CC#N,24.49,Ejoc202001649-sup-00001-misc_information.pdf,-,-
799,994,CAS,194222-97-4,C1=CC(=CC=C1CS(=O)(=O)C(F)(F)F)C(F)(F)F,MeCN,CC#N,24.44,Ejoc202001649-sup-00001-misc_information.pdf,-,-
800,995,CAS,454203-57-7,no matches,MeCN,CC#N,24.31,Ejoc202001649-sup-00001-misc_information.pdf,-,-
801,996,CAS,3752-73-6,C1=CC=C(C(=C1)OC(F)(F)F)S(=O)(=O)N,MeCN,CC#N,24.11,Ejoc202001649-sup-00001-misc_information.pdf,-,-
802,997,CAS,1580000-57-2,COC1=CC=CC=C1N2CCN(CC2)CCCCNC(=O)C3=CC=C(C=C3)C4=CSC=N4,MeCN,CC#N,24.03,Ejoc202001649-sup-00001-misc_information.pdf,-,-
803,998,CAS,1535-92-8,C1(=C(C(=C(C(=C1F)F)F)F)F)NC2=C(C(=C(C(=C2F)F)F)F)F,MeCN,CC#N,23.98,Ejoc202001649-sup-00001-misc_information.pdf,-,-
804,999,CAS,"3,5-F2-C6H3-CH2-Tf",no matches,MeCN,CC#N,23.96,Ejoc202001649-sup-00001-misc_information.pdf,-,-
805,1000,CAS,205-94-7,C1=CC=C2C3=C4C(C2=C1)C5=CC=CC=C5C4=CC=C3,MeCN,CC#N,23.92,Ejoc202001649-sup-00001-misc_information.pdf,-,-
806,1001,CAS,489-98-5,C1=C(C=C(C(=C1[N+](=O)[O-])N)[N+](=O)[O-])[N+](=O)[O-],MeCN,CC#N,23.87,Ejoc202001649-sup-00001-misc_information.pdf,-,-
807,1002,CAS,349-58-6,C1=C(C=C(C=C1C(F)(F)F)O)C(F)(F)F,MeCN,CC#N,23.8,Ejoc202001649-sup-00001-misc_information.pdf,-,-
808,1003,CAS,193686-70-3,C1=CC=C2C(=C1)C=C(N2)[N+](=O)[O-],MeCN,CC#N,23.64,Ejoc202001649-sup-00001-misc_information.pdf,-,-
809,1004,CAS,3002-30-0,COC(=O)C1C2=CC=CC=C2C3=CC=CC=C13,MeCN,CC#N,23.54,Ejoc202001649-sup-00001-misc_information.pdf,-,-
810,1005,CAS,64-19-7,CC(=O)O,MeCN,CC#N,23.5,Ejoc202001649-sup-00001-misc_information.pdf,-,-
811,1006,CAS,80588-40-5,no matches,MeCN,CC#N,23.22,Ejoc202001649-sup-00001-misc_information.pdf,-,-
812,1007,CAS,73622-52-3,no SMILES,MeCN,CC#N,23.19,Ejoc202001649-sup-00001-misc_information.pdf,-,-
813,1008,CAS,110-44-1,CC=CC=CC(=O)O,MeCN,CC#N,22.97,Ejoc202001649-sup-00001-misc_information.pdf,-,-
814,1009,CAS,1582-05-4,CCOC(=O)C(C1=C(C(=C(C(=C1F)F)F)F)F)C(=O)OCC,MeCN,CC#N,22.88,Ejoc202001649-sup-00001-misc_information.pdf,-,-
815,1010,CAS,88-75-5,error in recall,MeCN,CC#N,22.85,Ejoc202001649-sup-00001-misc_information.pdf,-,-
816,1011,CAS,434957-15-0,C1=C(C=C(C=C1C(F)(F)F)C(F)(F)F)CS(=O)(=O)C(F)(F)F,MeCN,CC#N,22.84,Ejoc202001649-sup-00001-misc_information.pdf,-,-
817,1012,CAS,58432-44-3,no matches,MeCN,CC#N,22.8,Ejoc202001649-sup-00001-misc_information.pdf,-,-
818,1013,CAS,302-79-4,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC(=O)O)C)C,MeCN,CC#N,22.78,Ejoc202001649-sup-00001-misc_information.pdf,-,-
819,1014,CAS,4770-03-0,C1=CC=C2C(=C1)C(=CN2)[N+](=O)[O-],MeCN,CC#N,22.77,Ejoc202001649-sup-00001-misc_information.pdf,-,-
820,1015,CAS,778-36-9,C1(=C(C(=C(C(=C1F)F)S(=O)(=O)N)F)F)F,MeCN,CC#N,22.27,Ejoc202001649-sup-00001-misc_information.pdf,-,-
821,1016,CAS,52345-34-3,no matches,MeCN,CC#N,21.94,Ejoc202001649-sup-00001-misc_information.pdf,-,-
822,1017,CAS,213542-80-4,no matches,MeCN,CC#N,21.92,Ejoc202001649-sup-00001-misc_information.pdf,-,-
823,1018,CAS,65-85-0,C1=CC=C(C=C1)C(=O)O,MeCN,CC#N,21.5,Ejoc202001649-sup-00001-misc_information.pdf,-,-
824,1019,CAS,36375-81-2,CCC(=O)C1=C(C=C(C=C1)Br)N,MeCN,CC#N,21.37,Ejoc202001649-sup-00001-misc_information.pdf,36372-62-0,1-(2-amino-4-bromophenyl)propan-1-one
825,1020,CAS,1529-40-4,C1=CC=C2C(=C1)C(C3=CC=CC=C32)C#N,MeCN,CC#N,21.35,Ejoc202001649-sup-00001-misc_information.pdf,1529-40-4,9H-fluorene-9-carbonitrile
826,1021,CAS,72-48-0,C1=CC=C2C(=C1)C(=O)C3=C(C2=O)C(=C(C=C3)O)O,MeCN,CC#N,21.23,Ejoc202001649-sup-00001-misc_information.pdf,72-48-0,"1,2-dihydroxyanthracene-9,10-dione"
827,1022,CAS,42254-09-1,CCOC1=CC=C(C=C1)N2C(=O)C3=C(NC2=S)NN=C3,MeCN,CC#N,21.1,Ejoc202001649-sup-00001-misc_information.pdf,-,"5-(4-ethoxyphenyl)-6-sulfanylidene-1,7-dihydropyrazolo[3,4-d]pyrimidin-4-one"
828,1023,CAS,42238-34-6,CCOC(=O)C1=C(SC2=C1CCCC2)NC(=O)OC(C)(C)C,MeCN,CC#N,21.09,Ejoc202001649-sup-00001-misc_information.pdf,-,"ethyl 2-[(2-methylpropan-2-yl)oxycarbonylamino]-4,5,6,7-tetrahydro-1-benzothiophene-3-carboxylate"
